2019-04-03 07:00:00,2
2019-04-03 07:30:17,30
2019-04-03 08:00:00,22
2019-04-03 08:30:00,62
2019-04-03 09:00:00,61
2019-04-03 09:30:00,71
2019-04-03 10:00:00,63
2019-04-03 10:30:00,85
2019-04-03 11:00:37,82
2019-04-03 11:30:00,105
2019-04-03 12:00:00,90
2019-04-03 12:32:17,125
2019-04-03 13:00:00,98
2019-04-03 13:30:00,135
2019-04-03 14:00:00,80
2019-04-03 14:30:37,97
2019-04-03 15:00:26,97
2019-04-03 15:30:00,120
2019-04-03 16:00:00,98
2019-04-03 16:30:26,119
2019-04-03 17:00:00,88
2019-04-03 17:30:58,158
2019-04-03 18:00:37,97
2019-04-03 18:30:00,68
2019-04-03 19:00:00,15
2019-04-03 19:30:58,19
2019-04-03 20:00:00,11
2019-04-03 20:32:17,3
2019-04-03 21:00:17,8
2019-04-03 21:30:58,5
2019-04-03 22:00:00,1
2019-04-03 22:30:00,1
2019-04-03 23:00:58,1
2019-04-03 23:30:37,0
2019-04-04 00:00:00,0
2019-04-04 00:30:17,0
2019-04-04 01:00:58,0
2019-04-04 01:30:00,0
2019-04-04 02:00:00,0
2019-04-04 02:30:58,1
2019-04-04 03:00:37,2
2019-04-04 03:30:00,1
2019-04-04 04:00:00,1
2019-04-04 04:30:58,1
2019-04-04 05:00:00,0
2019-04-04 05:30:00,1
2019-04-04 06:00:58,0
2019-04-04 06:30:58,3
2019-04-04 07:00:00,7
2019-04-04 07:30:00,31
2019-04-04 08:00:58,21
2019-04-04 08:30:00,63
2019-04-04 09:00:17,73
2019-04-04 09:30:00,77
2019-04-04 10:00:58,114
2019-04-04 10:30:00,112
2019-04-04 11:00:00,105
2019-04-04 11:30:17,124
2019-04-04 12:01:20,109
2019-04-04 12:30:00,166
2019-04-04 13:00:00,134
2019-04-04 13:30:00,131
2019-04-04 14:00:26,103
2019-04-04 14:30:00,115
2019-04-04 15:00:58,128
2019-04-04 15:30:00,149
2019-04-04 16:00:26,108
2019-04-04 16:30:00,121
2019-04-04 17:00:58,73
2019-04-04 17:30:37,97
2019-04-04 18:00:00,62
2019-04-04 18:30:58,33
2019-04-04 19:00:00,25
2019-04-04 19:30:00,20
2019-04-04 20:00:00,10
2019-04-04 20:30:58,5
2019-04-04 21:00:37,9
2019-04-04 21:30:00,6
2019-04-04 22:00:00,8
2019-04-04 22:30:17,3
2019-04-04 23:00:26,0
2019-04-04 23:30:00,0
2019-04-05 00:00:58,3
2019-04-05 00:30:17,0
2019-04-05 01:00:00,3
2019-04-05 01:30:00,0
2019-04-05 02:00:58,1
2019-04-05 02:30:26,1
2019-04-05 03:00:00,3
2019-04-05 03:30:58,2
2019-04-05 04:00:17,0
2019-04-05 04:30:00,1
2019-04-05 05:00:00,0
2019-04-05 05:30:58,1
2019-04-05 06:03:34,0
2019-04-05 06:30:17,1
2019-04-05 07:00:58,4
2019-04-05 07:30:58,24
2019-04-05 08:00:00,41
2019-04-05 08:30:00,59
2019-04-05 09:00:58,42
2019-04-05 09:33:34,91
2019-04-05 10:00:17,85
2019-04-05 10:30:00,115
2019-04-05 11:00:58,84
2019-04-05 11:30:00,135
2019-04-05 12:00:00,106
2019-04-05 12:30:58,135
2019-04-05 13:00:17,128
2019-04-05 13:30:00,171
2019-04-05 14:00:00,126
2019-04-05 14:30:26,143
2019-04-05 15:00:26,125
2019-04-05 15:30:00,107
2019-04-05 16:00:58,107
2019-04-05 16:30:00,96
2019-04-05 17:00:17,63
2019-04-05 17:30:00,95
2019-04-05 18:00:00,51
2019-04-05 18:30:00,18
2019-04-05 19:00:00,12
2019-04-05 19:30:00,9
2019-04-05 20:00:00,7
2019-04-05 20:30:37,11
2019-04-05 21:00:00,5
2019-04-05 21:30:17,1
2019-04-05 22:00:00,1
2019-04-05 22:30:00,0
2019-04-05 23:00:00,0
2019-04-05 23:30:00,2
2019-04-06 00:00:00,0
2019-04-06 00:30:00,2
2019-04-06 01:00:58,0
2019-04-06 01:30:00,0
2019-04-06 02:00:00,0
2019-04-06 02:30:00,0
2019-04-06 03:00:17,0
2019-04-06 03:30:00,0
2019-04-06 04:00:00,0
2019-04-06 04:31:20,1
2019-04-06 05:00:00,1
2019-04-06 05:30:00,0
2019-04-06 06:00:00,0
2019-04-06 06:30:17,0
2019-04-06 07:00:37,0
2019-04-06 07:30:58,2
2019-04-06 08:00:00,5
2019-04-06 08:30:17,7
2019-04-06 09:00:37,12
2019-04-06 09:30:00,7
2019-04-06 10:00:00,12
2019-04-06 10:30:37,24
2019-04-06 11:00:58,16
2019-04-06 11:30:00,8
2019-04-06 12:00:17,6
2019-04-06 12:30:37,13
2019-04-06 13:00:58,15
2019-04-06 13:30:00,15
2019-04-06 14:00:00,27
2019-04-06 14:30:58,17
2019-04-06 15:00:00,16
2019-04-06 15:30:17,14
2019-04-06 16:00:37,21
2019-04-06 16:30:58,11
2019-04-06 17:00:00,7
2019-04-06 17:30:17,15
2019-04-06 18:00:00,13
2019-04-06 18:30:00,11
2019-04-06 19:00:17,5
2019-04-06 19:30:37,4
2019-04-06 20:00:00,1
2019-04-06 20:30:00,1
2019-04-06 21:00:00,5
2019-04-06 21:30:00,3
2019-04-06 22:00:00,2
2019-04-06 22:30:00,1
2019-04-06 23:00:37,0
2019-04-06 23:30:58,0
2019-04-07 00:00:00,1
2019-04-07 00:30:26,0
2019-04-07 01:00:17,0
2019-04-07 01:30:58,0
2019-04-07 02:00:00,0
2019-04-07 02:30:26,0
2019-04-07 03:00:26,0
2019-04-07 03:30:00,0
2019-04-07 04:00:58,0
2019-04-07 04:30:00,0
2019-04-07 05:00:00,0
2019-04-07 05:30:00,0
2019-04-07 06:00:00,1
2019-04-07 06:30:00,2
2019-04-07 07:00:00,0
2019-04-07 07:30:26,1
2019-04-07 08:00:17,3
2019-04-07 08:30:00,8
2019-04-07 09:00:00,7
2019-04-07 09:30:37,12
2019-04-07 10:00:00,13
2019-04-07 10:30:00,5
2019-04-07 11:00:26,7
2019-04-07 11:30:00,7
2019-04-07 12:00:00,10
2019-04-07 12:30:00,8
2019-04-07 13:00:58,2
2019-04-07 13:30:00,5
2019-04-07 14:00:00,11
2019-04-07 14:30:00,12
2019-04-07 15:00:00,18
2019-04-07 15:30:17,10
2019-04-07 16:01:20,9
2019-04-07 16:30:26,9
2019-04-07 17:00:17,17
2019-04-07 17:30:00,7
2019-04-07 18:00:00,8
2019-04-07 18:30:00,9
2019-04-07 19:00:17,0
2019-04-07 19:30:00,4
2019-04-07 20:00:26,5
2019-04-07 20:30:00,1
2019-04-07 21:00:00,0
2019-04-07 21:31:20,0
2019-04-07 22:00:58,2
2019-04-07 22:30:17,2
2019-04-07 23:00:00,0
2019-04-07 23:30:00,1
2019-04-08 00:00:00,1
2019-04-08 00:30:00,0
2019-04-08 01:01:20,0
2019-04-08 01:30:58,1
2019-04-08 02:00:17,0
2019-04-08 02:30:00,3
2019-04-08 03:00:00,2
2019-04-08 03:30:00,2
2019-04-08 04:00:00,0
2019-04-08 04:31:20,0
2019-04-08 05:00:37,2
2019-04-08 05:30:17,1
2019-04-08 06:00:00,3
2019-04-08 06:31:20,8
2019-04-08 07:00:37,8
2019-04-08 07:30:00,46
2019-04-08 08:00:00,40
2019-04-08 08:30:26,71
2019-04-08 09:00:00,65
2019-04-08 09:30:00,82
2019-04-08 10:00:00,66
2019-04-08 10:30:37,93
2019-04-08 11:03:34,68
2019-04-08 11:30:00,85
2019-04-08 12:00:00,116
2019-04-08 12:32:17,118
2019-04-08 13:00:00,104
2019-04-08 13:30:00,102
2019-04-08 14:00:37,110
2019-04-08 14:31:20,104
2019-04-08 15:00:00,85
2019-04-08 15:30:17,142
2019-04-08 16:00:37,105
2019-04-08 16:31:20,106
2019-04-08 17:00:17,75
2019-04-08 17:30:58,71
2019-04-08 18:01:20,34
2019-04-08 18:33:34,44
2019-04-08 19:00:17,21
2019-04-08 19:30:37,11
2019-04-08 20:01:20,9
2019-04-08 20:30:00,7
2019-04-08 21:00:58,9
2019-04-08 21:31:20,7
2019-04-08 22:00:00,3
2019-04-08 22:30:17,1
2019-04-08 23:00:37,4
2019-04-08 23:31:20,1
2019-04-09 00:00:00,0
2019-04-09 00:30:26,1
2019-04-09 01:00:37,0
2019-04-09 01:30:00,0
2019-04-09 02:00:17,0
2019-04-09 02:30:37,3
2019-04-09 03:00:37,2
2019-04-09 03:30:00,0
2019-04-09 04:00:17,3
2019-04-09 04:30:00,0
2019-04-09 05:00:00,0
2019-04-09 05:30:00,1
2019-04-09 06:00:00,1
2019-04-09 06:30:00,6
2019-04-09 07:00:00,6
2019-04-09 07:30:17,53
2019-04-09 08:00:00,34
2019-04-09 08:30:00,73
2019-04-09 09:00:00,53
2019-04-09 09:30:26,77
2019-04-09 10:00:00,60
2019-04-09 10:32:17,72
2019-04-09 11:00:00,76
2019-04-09 11:30:00,156
2019-04-09 12:00:00,126
2019-04-09 12:30:17,114
2019-04-09 13:00:00,93
2019-04-09 13:30:17,147
2019-04-09 14:00:00,103
2019-04-09 14:31:20,155
2019-04-09 15:00:00,91
2019-04-09 15:30:00,97
2019-04-09 16:00:17,109
2019-04-09 16:31:20,88
2019-04-09 17:00:00,110
2019-04-09 17:30:00,96
2019-04-09 18:00:17,61
2019-04-09 18:30:00,22
2019-04-09 19:00:00,22
2019-04-09 19:30:17,23
2019-04-09 20:00:00,12
2019-04-09 20:30:26,15
2019-04-09 21:00:00,10
2019-04-09 21:30:17,5
2019-04-09 22:00:00,2
2019-04-09 22:30:00,3
2019-04-09 23:02:17,0
2019-04-09 23:30:00,2
2019-04-10 00:00:26,0
2019-04-10 00:30:00,0
2019-04-10 01:00:17,1
2019-04-10 01:30:00,0
2019-04-10 02:00:00,0
2019-04-10 02:32:17,3
2019-04-10 03:00:00,0
2019-04-10 03:30:37,0
2019-04-10 04:00:00,2
2019-04-10 04:30:17,3
2019-04-10 05:00:00,0
2019-04-10 05:30:00,1
2019-04-10 06:00:17,1
2019-04-10 06:30:37,5
2019-04-10 07:00:00,6
2019-04-10 07:30:00,52
2019-04-10 08:00:17,30
2019-04-10 08:30:00,64
2019-04-10 09:00:26,68
2019-04-10 09:30:17,91
2019-04-10 10:00:37,64
2019-04-10 10:30:17,86
2019-04-10 11:00:00,61
2019-04-10 11:30:00,122
2019-04-10 12:00:00,140
2019-04-10 12:30:17,144
2019-04-10 13:00:00,109
2019-04-10 13:30:37,109
2019-04-10 14:00:00,87
2019-04-10 14:30:26,139
2019-04-10 15:00:00,126
2019-04-10 15:30:17,130
2019-04-10 16:00:58,108
2019-04-10 16:30:00,113
2019-04-10 17:02:17,75
2019-04-10 17:30:00,78
2019-04-10 18:00:58,53
2019-04-10 18:30:17,35
2019-04-10 19:00:00,14
2019-04-10 19:30:00,15
2019-04-10 20:00:58,12
2019-04-10 20:30:00,7
2019-04-10 21:00:00,7
2019-04-10 21:30:58,4
2019-04-10 22:00:17,3
2019-04-10 22:30:37,2
2019-04-10 23:00:00,1
2019-04-10 23:30:58,2
2019-04-11 00:00:26,0
2019-04-11 00:30:00,1
2019-04-11 01:00:58,2
2019-04-11 01:30:58,3
2019-04-11 02:00:00,0
2019-04-11 02:30:00,1
2019-04-11 03:01:20,0
2019-04-11 03:30:26,0
2019-04-11 04:00:00,1
2019-04-11 04:30:00,5
2019-04-11 05:00:17,0
2019-04-11 05:30:00,0
2019-04-11 06:00:00,1
2019-04-11 06:30:58,3
2019-04-11 07:00:17,10
2019-04-11 07:30:37,33
2019-04-11 08:00:00,122
2019-04-11 08:31:20,318
2019-04-11 09:00:26,321
2019-04-11 09:30:00,197
2019-04-11 10:00:58,70
2019-04-11 10:30:17,118
2019-04-11 11:00:00,101
2019-04-11 11:30:00,123
2019-04-11 12:00:00,104
2019-04-11 12:30:00,142
2019-04-11 13:00:37,140
2019-04-11 13:30:00,137
2019-04-11 14:01:20,74
2019-04-11 14:30:26,124
2019-04-11 15:00:00,110
2019-04-11 15:30:00,139
2019-04-11 16:00:00,104
2019-04-11 16:30:00,108
2019-04-11 17:00:00,66
2019-04-11 17:30:00,68
2019-04-11 18:00:26,28
2019-04-11 18:30:00,23
2019-04-11 19:00:00,25
2019-04-11 19:30:00,13
2019-04-11 20:00:26,14
2019-04-11 20:30:00,8
2019-04-11 21:00:00,9
2019-04-11 21:30:00,5
2019-04-11 22:00:00,1
2019-04-11 22:30:00,2
2019-04-11 23:00:00,1
2019-04-11 23:30:00,1
2019-04-12 00:00:00,2
2019-04-12 00:30:00,2
2019-04-12 01:00:00,1
2019-04-12 01:30:00,0
2019-04-12 02:00:00,0
2019-04-12 02:30:58,4
2019-04-12 03:00:00,1
2019-04-12 03:30:00,1
2019-04-12 04:00:00,1
2019-04-12 04:30:00,2
2019-04-12 05:00:37,0
2019-04-12 05:30:00,2
2019-04-12 06:00:17,0
2019-04-12 06:30:00,2
2019-04-12 07:00:00,8
2019-04-12 07:30:00,23
2019-04-12 08:00:58,37
2019-04-12 08:30:00,58
2019-04-12 09:00:00,68
2019-04-12 09:30:00,81
2019-04-12 10:00:00,93
2019-04-12 10:30:37,92
2019-04-12 11:00:00,60
2019-04-12 11:30:00,123
2019-04-12 12:00:00,97
2019-04-12 12:30:00,109
2019-04-12 13:00:00,96
2019-04-12 13:30:00,157
2019-04-12 14:00:37,104
2019-04-12 14:30:26,116
2019-04-12 15:00:00,109
2019-04-12 15:30:00,113
2019-04-12 16:00:00,79
2019-04-12 16:30:00,79
2019-04-12 17:00:58,89
2019-04-12 17:30:00,83
2019-04-12 18:00:26,14
2019-04-12 18:30:00,18
2019-04-12 19:00:17,13
2019-04-12 19:30:37,11
2019-04-12 20:00:00,11
2019-04-12 20:30:17,10
2019-04-12 21:00:00,11
2019-04-12 21:30:00,3
2019-04-12 22:00:00,3
2019-04-12 22:30:17,2
2019-04-12 23:00:00,2
2019-04-12 23:30:26,1
2019-04-13 00:00:17,0
2019-04-13 00:30:00,0
2019-04-13 01:00:37,0
2019-04-13 01:30:26,0
2019-04-13 02:00:00,0
2019-04-13 02:30:00,1
2019-04-13 03:00:00,0
2019-04-13 03:30:00,0
2019-04-13 04:00:00,0
2019-04-13 04:30:58,0
2019-04-13 05:00:26,0
2019-04-13 05:30:17,0
2019-04-13 06:00:00,0
2019-04-13 06:30:37,1
2019-04-13 07:00:00,2
2019-04-13 07:30:17,1
2019-04-13 08:00:00,5
2019-04-13 08:30:26,24
2019-04-13 09:00:00,20
2019-04-13 09:31:20,18
2019-04-13 10:00:00,28
2019-04-13 10:30:58,14
2019-04-13 11:00:17,12
2019-04-13 11:30:00,19
2019-04-13 12:00:00,10
2019-04-13 12:30:00,15
2019-04-13 13:00:17,16
2019-04-13 13:30:00,21
2019-04-13 14:00:26,16
2019-04-13 14:30:00,17
2019-04-13 15:00:00,12
2019-04-13 15:30:00,17
2019-04-13 16:00:00,4
2019-04-13 16:30:17,20
2019-04-13 17:00:00,11
2019-04-13 17:30:00,5
2019-04-13 18:00:00,8
2019-04-13 18:30:00,5
2019-04-13 19:00:00,2
2019-04-13 19:30:26,5
2019-04-13 20:00:17,3
2019-04-13 20:30:00,8
2019-04-13 21:00:00,3
2019-04-13 21:30:00,3
2019-04-13 22:00:17,2
2019-04-13 22:30:00,3
2019-04-13 23:00:00,0
2019-04-13 23:30:00,2
2019-04-14 00:00:17,0
2019-04-14 00:30:00,0
2019-04-14 01:00:58,2
2019-04-14 01:30:00,0
2019-04-14 02:00:00,0
2019-04-14 02:30:00,0
2019-04-14 03:00:00,1
2019-04-14 03:30:17,0
2019-04-14 04:00:00,0
2019-04-14 04:30:26,0
2019-04-14 05:00:00,0
2019-04-14 05:30:00,0
2019-04-14 06:00:00,0
2019-04-14 06:30:00,0
2019-04-14 07:00:37,1
2019-04-14 07:30:00,1
2019-04-14 08:00:26,3
2019-04-14 08:30:00,9
2019-04-14 09:00:17,8
2019-04-14 09:30:00,4
2019-04-14 10:00:26,10
2019-04-14 10:30:00,7
2019-04-14 11:00:00,9
2019-04-14 11:30:00,8
2019-04-14 12:00:00,19
2019-04-14 12:30:17,16
2019-04-14 13:00:00,7
2019-04-14 13:30:26,11
2019-04-14 14:00:00,16
2019-04-14 14:30:17,22
2019-04-14 15:00:00,14
2019-04-14 15:30:00,12
2019-04-14 16:00:37,9
2019-04-14 16:30:00,13
2019-04-14 17:00:00,15
2019-04-14 17:30:00,14
2019-04-14 18:00:17,9
2019-04-14 18:30:00,2
2019-04-14 19:00:26,6
2019-04-14 19:30:00,5
2019-04-14 20:00:00,2
2019-04-14 20:30:00,1
2019-04-14 21:00:00,2
2019-04-14 21:30:00,3
2019-04-14 22:00:00,2
2019-04-14 22:30:26,2
2019-04-14 23:00:00,1
2019-04-14 23:30:17,1
2019-04-15 00:00:00,1
2019-04-15 00:30:58,0
2019-04-15 01:00:37,0
2019-04-15 01:30:00,1
2019-04-15 02:00:00,0
2019-04-15 02:30:00,7
2019-04-15 03:00:17,2
2019-04-15 03:30:00,2
2019-04-15 04:00:26,0
2019-04-15 04:30:00,2
2019-04-15 05:00:00,1
2019-04-15 05:30:00,1
2019-04-15 06:00:00,2
2019-04-15 06:30:17,10
2019-04-15 07:00:00,9
2019-04-15 07:30:26,42
2019-04-15 08:00:00,26
2019-04-15 08:30:00,64
2019-04-15 09:00:00,47
2019-04-15 09:30:26,64
2019-04-15 10:00:00,55
2019-04-15 10:30:00,91
2019-04-15 11:00:00,72
2019-04-15 11:30:00,92
2019-04-15 12:00:00,85
2019-04-15 12:30:00,113
2019-04-15 13:00:26,81
2019-04-15 13:30:00,97
2019-04-15 14:00:00,74
2019-04-15 14:30:00,88
2019-04-15 15:00:58,67
2019-04-15 15:30:00,113
2019-04-15 16:00:00,83
2019-04-15 16:30:00,65
2019-04-15 17:00:00,76
2019-04-15 17:30:26,61
2019-04-15 18:00:26,28
2019-04-15 18:30:37,35
2019-04-15 19:00:00,17
2019-04-15 19:30:26,14
2019-04-15 20:00:26,11
2019-04-15 20:30:17,5
2019-04-15 21:00:58,6
2019-04-15 21:30:26,8
2019-04-15 22:00:00,2
2019-04-15 22:30:00,1
2019-04-15 23:00:26,1
2019-04-15 23:30:26,2
2019-04-16 00:00:00,0
2019-04-16 00:30:17,0
2019-04-16 01:00:26,0
2019-04-16 01:30:00,0
2019-04-16 02:00:00,0
2019-04-16 02:30:00,3
2019-04-16 03:00:00,0
2019-04-16 03:30:37,0
2019-04-16 04:00:17,3
2019-04-16 04:30:00,0
2019-04-16 05:00:00,3
2019-04-16 05:30:00,1
2019-04-16 06:00:00,0
2019-04-16 06:30:37,2
2019-04-16 07:00:00,5
2019-04-16 07:30:00,18
2019-04-16 08:00:00,32
2019-04-16 08:30:37,68
2019-04-16 09:00:00,47
2019-04-16 09:30:00,73
2019-04-16 10:00:37,67
2019-04-16 10:30:37,59
2019-04-16 11:00:00,71
2019-04-16 11:30:00,129
2019-04-16 12:00:37,83
2019-04-16 12:30:17,111
2019-04-16 13:00:00,77
2019-04-16 13:30:00,112
2019-04-16 14:00:17,89
2019-04-16 14:31:20,103
2019-04-16 15:00:00,56
2019-04-16 15:30:00,86
2019-04-16 16:00:58,75
2019-04-16 16:30:00,94
2019-04-16 17:00:26,85
2019-04-16 17:30:00,71
2019-04-16 18:01:20,38
2019-04-16 18:30:00,13
2019-04-16 19:00:00,12
2019-04-16 19:30:00,24
2019-04-16 20:01:20,7
2019-04-16 20:30:26,6
2019-04-16 21:00:37,3
2019-04-16 21:30:00,3
2019-04-16 22:00:00,0
2019-04-16 22:30:00,1
2019-04-16 23:00:00,0
2019-04-16 23:30:17,0
2019-04-17 00:00:00,1
2019-04-17 00:30:37,0
2019-04-17 01:00:00,0
2019-04-17 01:30:00,0
2019-04-17 02:00:26,0
2019-04-17 02:30:00,1
2019-04-17 03:00:17,4
2019-04-17 03:30:00,2
2019-04-17 04:00:00,2
2019-04-17 04:30:00,1
2019-04-17 05:00:17,0
2019-04-17 05:30:26,0
2019-04-17 06:00:00,2
2019-04-17 06:30:17,9
2019-04-17 07:00:00,6
2019-04-17 07:30:26,22
2019-04-17 08:00:00,22
2019-04-17 08:30:17,64
2019-04-17 09:00:00,52
2019-04-17 09:30:00,55
2019-04-17 10:00:00,70
2019-04-17 10:30:00,67
2019-04-17 11:00:26,51
2019-04-17 11:30:00,118
2019-04-17 12:00:00,107
2019-04-17 12:30:00,118
2019-04-17 13:00:00,93
2019-04-17 13:30:37,81
2019-04-17 14:00:00,70
2019-04-17 14:30:17,103
2019-04-17 15:00:00,103
2019-04-17 15:30:00,88
2019-04-17 16:00:00,109
2019-04-17 16:30:00,120
2019-04-17 17:00:37,78
2019-04-17 17:30:00,49
2019-04-17 18:00:17,32
2019-04-17 18:30:00,25
2019-04-17 19:00:26,8
2019-04-17 19:30:00,12
2019-04-17 20:00:17,13
2019-04-17 20:30:00,10
2019-04-17 21:00:00,6
2019-04-17 21:30:00,4
2019-04-17 22:00:00,2
2019-04-17 22:31:20,2
2019-04-17 23:00:26,1
2019-04-17 23:30:00,0
2019-04-18 00:00:00,0
2019-04-18 00:30:00,1
2019-04-18 01:00:00,0
2019-04-18 01:30:17,0
2019-04-18 02:00:37,0
2019-04-18 02:30:26,2
2019-04-18 03:00:00,2
2019-04-18 03:30:00,3
2019-04-18 04:01:20,0
2019-04-18 04:30:00,0
2019-04-18 05:00:17,1
2019-04-18 05:30:00,1
2019-04-18 06:00:00,1
2019-04-18 06:30:00,4
2019-04-18 07:00:00,6
2019-04-18 07:31:20,19
2019-04-18 08:00:26,20
2019-04-18 08:30:37,56
2019-04-18 09:00:00,76
2019-04-18 09:30:00,60
2019-04-18 10:00:37,24
2019-04-18 10:30:17,61
2019-04-18 11:00:00,53
2019-04-18 11:30:26,73
2019-04-18 12:00:00,90
2019-04-18 12:30:00,116
2019-04-18 13:00:17,89
2019-04-18 13:30:26,74
2019-04-18 14:00:00,77
2019-04-18 14:30:00,88
2019-04-18 15:00:00,70
2019-04-18 15:30:00,88
2019-04-18 16:00:00,67
2019-04-18 16:30:00,77
2019-04-18 17:00:26,52
2019-04-18 17:30:00,45
2019-04-18 18:00:00,23
2019-04-18 18:30:00,18
2019-04-18 19:00:37,9
2019-04-18 19:30:00,15
2019-04-18 20:00:00,8
2019-04-18 20:30:00,6
2019-04-18 21:00:00,8
2019-04-18 21:30:00,5
2019-04-18 22:00:00,4
2019-04-18 22:30:00,3
2019-04-18 23:00:00,2
2019-04-18 23:30:00,4
2019-04-19 00:00:00,0
2019-04-19 00:30:00,1
2019-04-19 01:00:00,0
2019-04-19 01:30:00,0
2019-04-19 02:00:00,0
2019-04-19 02:30:26,1
2019-04-19 03:00:00,1
2019-04-19 03:30:00,1
2019-04-19 04:00:58,0
2019-04-19 04:30:17,1
2019-04-19 05:00:00,0
2019-04-19 05:30:00,0
2019-04-19 06:00:26,0
2019-04-19 06:30:00,0
2019-04-19 07:00:00,0
2019-04-19 07:30:00,1
2019-04-19 08:00:26,3
2019-04-19 08:30:00,4
2019-04-19 09:00:00,8
2019-04-19 09:30:00,4
2019-04-19 10:00:00,11
2019-04-19 10:30:00,7
2019-04-19 11:00:00,8
2019-04-19 11:30:26,17
2019-04-19 12:00:00,4
2019-04-19 12:31:20,13
2019-04-19 13:00:00,23
2019-04-19 13:30:17,10
2019-04-19 14:00:17,9
2019-04-19 14:30:00,14
2019-04-19 15:00:26,13
2019-04-19 15:30:17,10
2019-04-19 16:00:00,8
2019-04-19 16:30:37,8
2019-04-19 17:00:26,8
2019-04-19 17:30:00,3
2019-04-19 18:00:17,2
2019-04-19 18:30:00,5
2019-04-19 19:00:26,2
2019-04-19 19:30:00,4
2019-04-19 20:00:37,2
2019-04-19 20:30:26,3
2019-04-19 21:00:00,0
2019-04-19 21:30:00,3
2019-04-19 22:00:37,2
2019-04-19 22:30:26,2
2019-04-19 23:00:00,0
2019-04-19 23:30:37,2
2019-04-20 00:00:26,0
2019-04-20 00:30:00,2
2019-04-20 01:00:00,1
2019-04-20 01:30:37,0
2019-04-20 02:00:26,1
2019-04-20 02:30:00,1
2019-04-20 03:00:00,0
2019-04-20 03:30:00,0
2019-04-20 04:00:26,0
2019-04-20 04:30:00,2
2019-04-20 05:00:00,0
2019-04-20 05:30:26,0
2019-04-20 06:00:26,0
2019-04-20 06:30:58,1
2019-04-20 07:00:17,0
2019-04-20 07:30:26,1
2019-04-20 08:00:37,4
2019-04-20 08:30:00,1
2019-04-20 09:00:26,2
2019-04-20 09:30:37,4
2019-04-20 10:00:00,11
